model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-20T06:44:45.962263+00:00

Build Times
provider,build_time_s
torchinferno,0.0

few_shot
metric,torchinferno,winner
ttft_median_ms,46.45,
ttft_p99_ms,259.58,
tpot_median_ms,43.36,
tpot_p99_ms,256.58,
e2e_median_ms,75.73,
e2e_p99_ms,305.88,
throughput_median_tps,17.60,
total_output_tokens,1466,
num_requests,1000,
correctness_rate,0.98,

self_consistency
metric,torchinferno,winner
ttft_median_ms,32.47,
ttft_p99_ms,135.04,
tpot_median_ms,0.00,
tpot_p99_ms,0.00,
e2e_median_ms,48.63,
e2e_p99_ms,164.20,
throughput_median_tps,20.56,
total_output_tokens,1000,
num_requests,1000,
correctness_rate,1.00,
unique_final_answers,1,

multi_turn
metric,torchinferno,winner
ttft_median_ms,42.13,
ttft_p99_ms,327.23,
tpot_median_ms,37.75,
tpot_p99_ms,324.90,
e2e_median_ms,69.37,
e2e_p99_ms,370.25,
throughput_median_tps,17.85,
total_output_tokens,1458,
num_requests,1000,
correctness_rate,0.98,
ttft_first_turn_ms,95.61,
ttft_last_turn_ms,51.86,
ttft_growth_ratio,0.54,
ttft_first_turn_median_ms,58.10,
ttft_first_turn_p99_ms,230.35,
ttft_last_turn_median_ms,42.04,
ttft_last_turn_p99_ms,341.88,

tree_of_thought
metric,torchinferno,winner
ttft_median_ms,28.46,
ttft_p99_ms,119.49,
tpot_median_ms,18.94,
tpot_p99_ms,23.00,
e2e_median_ms,41.65,
e2e_p99_ms,131.29,
throughput_median_tps,33.37,
total_output_tokens,1470,
num_requests,992,
correctness_rate,0.97,

long_output
metric,torchinferno,winner
ttft_median_ms,48.61,
ttft_p99_ms,266.85,
tpot_median_ms,14.83,
tpot_p99_ms,26.72,
e2e_median_ms,612.52,
e2e_p99_ms,1218.26,
throughput_median_tps,61.74,
total_output_tokens,36715,
num_requests,1000,
correctness_rate,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx,response_text
torchinferno,multi_turn,421,661,43.43,38.64,82.07,2,24.37,1,,,52,,,,421,,,5,1186
torchinferno,multi_turn,422,662,42.56,0.00,63.85,1,15.66,1,,,52,,,,422,,,6,2
torchinferno,multi_turn,423,663,43.07,0.00,60.22,1,16.61,1,,,52,,,,423,,,7,151
torchinferno,multi_turn,432,664,84.03,0.00,105.70,1,9.46,1,,,54,,,,432,,,0,378
torchinferno,multi_turn,433,665,40.01,47.74,87.75,2,22.79,1,,,54,,,,433,,,1,4032
torchinferno,multi_turn,434,666,39.36,0.00,62.92,1,15.89,1,,,54,,,,434,,,2,30
torchinferno,multi_turn,435,667,48.46,32.88,81.35,2,24.59,1,,,54,,,,435,,,3,7125
torchinferno,multi_turn,436,668,46.83,0.00,63.49,1,15.75,1,,,54,,,,436,,,4,48
torchinferno,multi_turn,437,669,41.38,0.00,68.87,1,14.52,1,,,54,,,,437,,,5,37
torchinferno,multi_turn,438,670,36.62,0.00,59.85,1,16.71,1,,,54,,,,438,,,6,7
torchinferno,multi_turn,439,671,46.88,35.59,82.47,2,24.25,1,,,54,,,,439,,,7,2652
torchinferno,multi_turn,848,672,66.53,0.00,86.30,1,11.59,1,,,106,,,,848,,,0,37
torchinferno,multi_turn,849,673,43.99,0.00,62.45,1,16.01,1,,,106,,,,849,,,1,18
torchinferno,multi_turn,850,674,42.92,43.20,86.13,2,23.22,1,,,106,,,,850,,,2,2044
torchinferno,multi_turn,851,675,44.63,0.00,67.78,1,14.75,1,,,106,,,,851,,,3,29
torchinferno,multi_turn,852,676,36.71,0.00,60.56,1,16.51,1,,,106,,,,852,,,4,43
torchinferno,multi_turn,853,677,41.28,40.84,82.13,2,24.35,1,,,106,,,,853,,,5,2700
torchinferno,multi_turn,854,678,40.70,0.00,61.31,1,16.31,1,,,106,,,,854,,,6,47
torchinferno,multi_turn,855,679,38.83,0.00,58.52,1,17.09,1,,,106,,,,855,,,7,10
torchinferno,multi_turn,768,680,85.31,42.85,128.16,2,15.61,1,,,96,,,,768,,,0,3696
torchinferno,multi_turn,769,681,50.41,0.00,66.39,1,15.06,1,,,96,,,,769,,,1,8
torchinferno,multi_turn,770,682,48.57,0.00,62.55,1,15.99,1,,,96,,,,770,,,2,693
torchinferno,multi_turn,771,683,48.95,34.45,83.40,2,23.98,1,,,96,,,,771,,,3,1176
torchinferno,multi_turn,772,684,44.32,0.00,68.72,1,14.55,1,,,96,,,,772,,,4,442
torchinferno,multi_turn,773,685,38.22,46.63,84.85,2,23.57,1,,,96,,,,773,,,5,1739
torchinferno,multi_turn,774,686,36.61,40.93,77.54,2,25.79,1,,,96,,,,774,,,6,1058
torchinferno,multi_turn,775,687,41.10,0.00,60.90,1,16.42,1,,,96,,,,775,,,7,32
torchinferno,multi_turn,440,688,67.00,35.18,102.18,2,19.57,1,,,55,,,,440,,,0,2349
torchinferno,multi_turn,441,689,42.00,0.00,69.50,1,14.39,1,,,55,,,,441,,,1,944
torchinferno,multi_turn,442,690,38.12,40.58,78.70,2,25.41,1,,,55,,,,442,,,2,1908
torchinferno,multi_turn,443,691,47.21,0.00,64.85,1,15.42,1,,,55,,,,443,,,3,611
torchinferno,multi_turn,444,692,44.56,0.00,65.57,1,15.25,1,,,55,,,,444,,,4,26
torchinferno,multi_turn,445,693,46.62,0.00,61.94,1,16.14,1,,,55,,,,445,,,5,27
torchinferno,multi_turn,446,694,47.68,33.21,80.89,2,24.73,1,,,55,,,,446,,,6,5264
torchinferno,multi_turn,447,695,44.86,37.56,82.41,2,24.27,1,,,55,,,,447,,,7,1823
torchinferno,multi_turn,800,696,65.96,0.00,82.79,1,12.08,1,,,100,,,,800,,,0,525
torchinferno,multi_turn,801,697,60.70,0.00,87.31,1,11.45,1,,,100,,,,801,,,1,689
torchinferno,multi_turn,802,698,39.09,40.85,79.94,2,25.02,1,,,100,,,,802,,,2,3762
torchinferno,multi_turn,803,699,46.02,36.40,82.42,2,24.27,1,,,100,,,,803,,,3,1341
torchinferno,multi_turn,804,700,52.19,35.58,87.78,2,22.79,1,,,100,,,,804,,,4,2443
torchinferno,multi_turn,805,701,39.81,0.00,60.79,1,16.45,1,,,100,,,,805,,,5,688
torchinferno,multi_turn,806,702,45.92,0.00,63.70,1,15.70,1,,,100,,,,806,,,6,500
torchinferno,multi_turn,807,703,42.67,0.00,61.32,1,16.31,1,,,100,,,,807,,,7,672
torchinferno,multi_turn,776,704,84.07,0.00,102.16,1,9.79,1,,,97,,,,776,,,0,102
torchinferno,multi_turn,777,705,43.83,0.00,72.75,1,13.75,1,,,97,,,,777,,,1,600
torchinferno,multi_turn,778,706,63.37,34.40,97.77,2,20.46,1,,,97,,,,778,,,2,2728
torchinferno,multi_turn,779,707,44.46,47.12,91.58,2,21.84,1,,,97,,,,779,,,3,1854
torchinferno,multi_turn,780,708,42.52,0.00,56.86,1,17.59,1,,,97,,,,780,,,4,245
torchinferno,multi_turn,781,709,45.16,37.16,82.32,2,24.30,1,,,97,,,,781,,,5,2201
torchinferno,multi_turn,782,710,45.89,0.00,69.33,1,14.42,1,,,97,,,,782,,,6,9
torchinferno,multi_turn,783,711,42.39,29.55,71.94,2,27.80,1,,,97,,,,783,,,7,1353
torchinferno,multi_turn,840,712,41.74,49.14,90.88,2,22.01,1,,,105,,,,840,,,0,1140
torchinferno,multi_turn,841,713,58.61,49.63,108.24,2,18.48,1,,,105,,,,841,,,1,1714
torchinferno,multi_turn,842,714,55.18,0.00,79.93,1,12.51,1,,,105,,,,842,,,2,858
torchinferno,multi_turn,843,715,34.96,46.43,81.39,2,24.57,1,,,105,,,,843,,,3,2254
torchinferno,multi_turn,844,716,37.96,0.00,63.77,1,15.68,1,,,105,,,,844,,,4,85
torchinferno,multi_turn,845,717,46.59,0.00,63.68,1,15.70,1,,,105,,,,845,,,5,12
torchinferno,multi_turn,846,718,42.89,0.00,57.79,1,17.31,1,,,105,,,,846,,,6,26
torchinferno,multi_turn,847,719,39.10,0.00,57.17,1,17.49,1,,,105,,,,847,,,7,45
torchinferno,multi_turn,400,720,154.73,14.24,325.56,13,39.93,0,,,50,,,,400,,,0,24.9473684210526315789473684210526
torchinferno,multi_turn,401,721,86.67,0.00,108.45,1,9.22,1,,,50,,,,401,,,1,498
torchinferno,multi_turn,402,722,46.44,0.00,62.32,1,16.05,1,,,50,,,,402,,,2,840
torchinferno,multi_turn,403,723,42.25,40.31,82.56,2,24.23,1,,,50,,,,403,,,3,2640
torchinferno,multi_turn,404,724,47.22,38.51,85.73,2,23.33,1,,,50,,,,404,,,4,2220
torchinferno,multi_turn,405,725,43.35,0.00,71.51,1,13.98,1,,,50,,,,405,,,5,644
torchinferno,multi_turn,406,726,34.37,0.00,55.56,1,18.00,1,,,50,,,,406,,,6,780
torchinferno,multi_turn,407,727,42.16,33.97,76.12,2,26.27,1,,,50,,,,407,,,7,3763
torchinferno,multi_turn,792,728,74.44,0.00,99.97,1,10.00,1,,,99,,,,792,,,0,14
torchinferno,multi_turn,793,729,41.39,0.00,57.53,1,17.38,1,,,99,,,,793,,,1,266
torchinferno,multi_turn,794,730,64.42,46.95,111.38,2,17.96,1,,,99,,,,794,,,2,1428
torchinferno,multi_turn,795,731,39.08,41.56,80.65,2,24.80,1,,,99,,,,795,,,3,4845
torchinferno,multi_turn,796,732,46.67,46.79,93.46,2,21.40,1,,,99,,,,796,,,4,3200
torchinferno,multi_turn,797,733,32.69,0.00,52.44,1,19.07,1,,,99,,,,797,,,5,28
torchinferno,multi_turn,798,734,51.78,0.00,65.78,1,15.20,1,,,99,,,,798,,,6,58
torchinferno,multi_turn,799,735,38.46,39.01,77.47,2,25.82,0,,,99,,,,799,,,7,4549
torchinferno,multi_turn,424,736,107.19,0.00,120.80,1,8.28,1,,,53,,,,424,,,0,469
torchinferno,multi_turn,425,737,66.04,0.00,89.73,1,11.14,1,,,53,,,,425,,,1,35
torchinferno,multi_turn,426,738,41.32,47.29,88.61,2,22.57,1,,,53,,,,426,,,2,5700
torchinferno,multi_turn,427,739,40.02,39.81,79.83,2,25.05,1,,,53,,,,427,,,3,3661
torchinferno,multi_turn,428,740,42.11,42.81,84.92,2,23.55,1,,,53,,,,428,,,4,2214
torchinferno,multi_turn,429,741,42.11,40.72,82.83,2,24.15,1,,,53,,,,429,,,5,1746
torchinferno,multi_turn,430,742,47.29,0.00,60.25,1,16.60,1,,,53,,,,430,,,6,873
torchinferno,multi_turn,431,743,44.18,0.00,63.48,1,15.75,1,,,53,,,,431,,,7,53
torchinferno,multi_turn,760,744,230.35,0.00,244.05,1,4.10,1,,,95,,,,760,,,0,977
torchinferno,multi_turn,761,745,62.86,47.52,110.38,2,18.12,1,,,95,,,,761,,,1,1937
torchinferno,multi_turn,762,746,38.89,45.35,84.24,2,23.74,1,,,95,,,,762,,,2,1406
torchinferno,multi_turn,763,747,42.40,0.00,58.92,1,16.97,1,,,95,,,,763,,,3,182
torchinferno,multi_turn,764,748,45.11,0.00,66.42,1,15.06,1,,,95,,,,764,,,4,9
torchinferno,multi_turn,765,749,42.22,39.16,81.38,2,24.58,1,,,95,,,,765,,,5,1313
torchinferno,multi_turn,766,750,36.62,0.00,58.24,1,17.17,1,,,95,,,,766,,,6,11
torchinferno,multi_turn,767,751,33.12,0.00,50.60,1,19.76,1,,,95,,,,767,,,7,227
torchinferno,multi_turn,808,752,204.42,0.00,226.86,1,4.41,1,,,101,,,,808,,,0,805
torchinferno,multi_turn,809,753,45.39,0.00,62.17,1,16.08,1,,,101,,,,809,,,1,488
torchinferno,multi_turn,810,754,44.08,0.00,65.14,1,15.35,1,,,101,,,,810,,,2,827
torchinferno,multi_turn,811,755,41.40,41.13,82.54,2,24.23,1,,,101,,,,811,,,3,5760
torchinferno,multi_turn,812,756,47.03,0.00,62.05,1,16.12,1,,,101,,,,812,,,4,274
torchinferno,multi_turn,813,757,44.38,0.00,65.11,1,15.36,1,,,101,,,,813,,,5,919
torchinferno,multi_turn,814,758,39.25,0.00,60.52,1,16.52,1,,,101,,,,814,,,6,117
torchinferno,multi_turn,815,759,32.53,30.60,63.14,2,31.68,1,,,101,,,,815,,,7,1612
torchinferno,multi_turn,408,760,371.71,0.00,392.66,1,2.55,1,,,51,,,,408,,,0,738
torchinferno,multi_turn,409,761,62.09,0.00,90.72,1,11.02,1,,,51,,,,409,,,1,316
torchinferno,multi_turn,410,762,38.49,44.76,83.25,2,24.02,1,,,51,,,,410,,,2,3744
torchinferno,multi_turn,411,763,38.57,0.00,58.57,1,17.07,1,,,51,,,,411,,,3,46
torchinferno,multi_turn,412,764,47.33,35.44,82.77,2,24.16,1,,,51,,,,412,,,4,6622
torchinferno,multi_turn,413,765,43.19,45.06,88.25,2,22.66,1,,,51,,,,413,,,5,1887
torchinferno,multi_turn,414,766,37.46,0.00,57.30,1,17.45,1,,,51,,,,414,,,6,2
torchinferno,multi_turn,415,767,33.27,32.60,65.87,2,30.36,1,,,51,,,,415,,,7,1163
torchinferno,multi_turn,816,768,219.63,0.00,237.42,1,4.21,1,,,102,,,,816,,,0,173
torchinferno,multi_turn,817,769,61.62,42.50,104.12,2,19.21,1,,,102,,,,817,,,1,1656
torchinferno,multi_turn,818,770,46.41,0.00,64.48,1,15.51,1,,,102,,,,818,,,2,537
torchinferno,multi_turn,819,771,63.68,0.00,82.40,1,12.14,1,,,102,,,,819,,,3,39
torchinferno,multi_turn,820,772,42.04,38.49,80.53,2,24.83,1,,,102,,,,820,,,4,2570
torchinferno,multi_turn,821,773,41.33,0.00,58.77,1,17.01,1,,,102,,,,821,,,5,782
torchinferno,multi_turn,822,774,33.56,0.00,45.36,1,22.04,1,,,102,,,,822,,,6,34
torchinferno,multi_turn,823,775,37.50,0.00,340.09,1,2.94,1,,,102,,,,823,,,7,15
torchinferno,multi_turn,832,776,87.14,45.19,132.33,2,15.11,1,,,104,,,,832,,,0,2192
torchinferno,multi_turn,833,777,86.76,0.00,102.83,1,9.72,1,,,104,,,,833,,,1,511
torchinferno,multi_turn,834,778,45.42,37.20,82.62,2,24.21,1,,,104,,,,834,,,2,1719
torchinferno,multi_turn,835,779,42.68,46.33,89.01,2,22.47,1,,,104,,,,835,,,3,2211
torchinferno,multi_turn,836,780,58.79,42.70,101.48,2,19.71,1,,,104,,,,836,,,4,2136
torchinferno,multi_turn,837,781,46.34,30.00,76.34,2,26.20,1,,,104,,,,837,,,5,1500
torchinferno,multi_turn,838,782,38.31,35.97,74.28,2,26.92,1,,,104,,,,838,,,6,4116
torchinferno,multi_turn,839,783,29.73,324.53,354.26,2,5.65,1,,,104,,,,839,,,7,2182
torchinferno,multi_turn,880,784,65.22,0.00,83.27,1,12.01,1,,,110,,,,880,,,0,17
torchinferno,multi_turn,881,785,92.01,0.00,111.63,1,8.96,1,,,110,,,,881,,,1,47
torchinferno,multi_turn,882,786,39.29,45.76,85.05,2,23.51,1,,,110,,,,882,,,2,5893
torchinferno,multi_turn,883,787,34.80,47.15,81.95,2,24.41,1,,,110,,,,883,,,3,1969
torchinferno,multi_turn,884,788,39.33,0.00,59.56,1,16.79,1,,,110,,,,884,,,4,679
torchinferno,multi_turn,885,789,47.44,33.45,80.90,2,24.72,1,,,110,,,,885,,,5,2725
torchinferno,multi_turn,886,790,38.68,30.69,69.37,2,28.83,1,,,110,,,,886,,,6,1215
torchinferno,multi_turn,887,791,33.53,323.26,356.79,2,5.61,1,,,110,,,,887,,,7,2911
torchinferno,multi_turn,464,792,78.38,0.00,104.08,1,9.61,1,,,58,,,,464,,,0,92
torchinferno,multi_turn,465,793,87.37,0.00,103.89,1,9.63,1,,,58,,,,465,,,1,84
torchinferno,multi_turn,466,794,62.46,0.00,82.79,1,12.08,1,,,58,,,,466,,,2,24
torchinferno,multi_turn,467,795,65.88,44.99,110.87,2,18.04,1,,,58,,,,467,,,3,2065
torchinferno,multi_turn,468,796,39.50,0.00,54.93,1,18.21,1,,,58,,,,468,,,4,39
torchinferno,multi_turn,469,797,40.51,39.24,79.75,2,25.08,1,,,58,,,,469,,,5,1029
torchinferno,multi_turn,470,798,34.41,0.00,51.10,1,19.57,1,,,58,,,,470,,,6,239
torchinferno,multi_turn,471,799,32.07,326.68,358.75,2,5.57,1,,,58,,,,471,,,7,2061
torchinferno,multi_turn,864,800,217.53,33.47,251.00,2,7.97,1,,,108,,,,864,,,0,1340
torchinferno,multi_turn,865,801,46.95,0.00,71.41,1,14.00,1,,,108,,,,865,,,1,19
torchinferno,multi_turn,866,802,60.07,0.00,76.77,1,13.03,1,,,108,,,,866,,,2,7
torchinferno,multi_turn,867,803,43.47,0.00,67.67,1,14.78,1,,,108,,,,867,,,3,725
torchinferno,multi_turn,868,804,38.08,0.00,60.69,1,16.48,1,,,108,,,,868,,,4,855
torchinferno,multi_turn,869,805,36.94,0.00,52.31,1,19.12,1,,,108,,,,869,,,5,181
torchinferno,multi_turn,870,806,33.19,31.83,65.01,2,30.76,1,,,108,,,,870,,,6,3047
torchinferno,multi_turn,871,807,330.00,0.00,336.96,1,2.97,1,,,108,,,,871,,,7,36
torchinferno,multi_turn,856,808,212.50,0.00,225.97,1,4.43,1,,,107,,,,856,,,0,128
torchinferno,multi_turn,857,809,43.52,0.00,61.59,1,16.24,1,,,107,,,,857,,,1,50
torchinferno,multi_turn,858,810,63.89,47.48,111.37,2,17.96,1,,,107,,,,858,,,2,1064
torchinferno,multi_turn,859,811,40.02,42.45,82.46,2,24.25,1,,,107,,,,859,,,3,1119
torchinferno,multi_turn,860,812,43.44,32.35,75.78,2,26.39,1,,,107,,,,860,,,4,2803
torchinferno,multi_turn,861,813,37.49,32.46,69.95,2,28.59,1,,,107,,,,861,,,5,1092
torchinferno,multi_turn,862,814,34.18,0.00,50.92,1,19.64,1,,,107,,,,862,,,6,699
torchinferno,multi_turn,863,815,341.88,31.38,373.26,2,5.36,1,,,107,,,,863,,,7,1624
torchinferno,multi_turn,448,816,212.12,39.07,251.19,2,7.96,1,,,56,,,,448,,,0,2309
torchinferno,multi_turn,449,817,84.63,40.79,125.42,2,15.95,1,,,56,,,,449,,,1,3905
torchinferno,multi_turn,450,818,48.60,0.00,64.61,1,15.48,1,,,56,,,,450,,,2,147
torchinferno,multi_turn,451,819,41.39,48.11,89.50,2,22.35,1,,,56,,,,451,,,3,2009
torchinferno,multi_turn,452,820,38.61,39.16,77.77,2,25.72,1,,,56,,,,452,,,4,2100
torchinferno,multi_turn,453,821,29.74,31.14,60.88,2,32.85,1,,,56,,,,453,,,5,2728
torchinferno,multi_turn,454,822,35.16,0.00,342.60,1,2.92,1,,,56,,,,454,,,6,12
torchinferno,multi_turn,455,823,48.61,0.00,63.92,1,15.64,1,,,56,,,,455,,,7,140
torchinferno,multi_turn,824,824,213.76,0.00,237.43,1,4.21,1,,,103,,,,824,,,0,46
torchinferno,multi_turn,825,825,105.65,41.15,146.80,2,13.62,1,,,103,,,,825,,,1,1301
torchinferno,multi_turn,826,826,40.62,45.37,85.99,2,23.26,1,,,103,,,,826,,,2,2124
torchinferno,multi_turn,827,827,37.91,0.00,62.89,1,15.90,1,,,103,,,,827,,,3,45
torchinferno,multi_turn,828,828,35.96,38.40,74.36,2,26.90,1,,,103,,,,828,,,4,1171
torchinferno,multi_turn,829,829,34.53,0.00,54.23,1,18.44,1,,,103,,,,829,,,5,206
torchinferno,multi_turn,830,830,30.49,0.00,46.15,1,21.67,1,,,103,,,,830,,,6,553
torchinferno,multi_turn,831,831,341.90,29.18,371.07,2,5.39,1,,,103,,,,831,,,7,1679
torchinferno,multi_turn,896,832,214.38,0.00,233.71,1,4.28,1,,,112,,,,896,,,0,39
torchinferno,multi_turn,897,833,108.23,42.35,150.59,2,13.28,0,,,112,,,,897,,,1,5541
torchinferno,multi_turn,898,834,57.79,0.00,77.84,1,12.85,1,,,112,,,,898,,,2,44
torchinferno,multi_turn,899,835,43.46,0.00,56.50,1,17.70,1,,,112,,,,899,,,3,565
torchinferno,multi_turn,900,836,36.91,0.00,54.01,1,18.51,1,,,112,,,,900,,,4,26
torchinferno,multi_turn,901,837,30.87,0.00,47.01,1,21.27,1,,,112,,,,901,,,5,608
torchinferno,multi_turn,902,838,342.93,0.00,361.50,1,2.77,1,,,112,,,,902,,,6,24
torchinferno,multi_turn,903,839,49.19,0.00,60.11,1,16.64,1,,,112,,,,903,,,7,343
torchinferno,multi_turn,936,840,213.85,0.00,236.47,1,4.23,1,,,117,,,,936,,,0,336
torchinferno,multi_turn,937,841,41.07,0.00,62.62,1,15.97,1,,,117,,,,937,,,1,4
torchinferno,multi_turn,938,842,41.88,0.00,62.96,1,15.88,1,,,117,,,,938,,,2,360
torchinferno,multi_turn,939,843,45.68,36.54,82.21,2,24.33,1,,,117,,,,939,,,3,2547
torchinferno,multi_turn,940,844,31.40,37.07,68.47,2,29.21,1,,,117,,,,940,,,4,2760
torchinferno,multi_turn,941,845,30.32,325.56,355.88,2,5.62,1,,,117,,,,941,,,5,2261
torchinferno,multi_turn,942,846,52.19,0.00,64.97,1,15.39,1,,,117,,,,942,,,6,570
torchinferno,multi_turn,943,847,36.94,0.00,51.01,1,19.60,1,,,117,,,,943,,,7,547
torchinferno,multi_turn,456,848,210.97,47.40,258.37,2,7.74,1,,,57,,,,456,,,0,1962
torchinferno,multi_turn,457,849,122.28,41.66,163.93,2,12.20,1,,,57,,,,457,,,1,1514
torchinferno,multi_turn,458,850,40.22,43.51,83.74,2,23.88,1,,,57,,,,458,,,2,2457
torchinferno,multi_turn,459,851,38.69,0.00,56.33,1,17.75,1,,,57,,,,459,,,3,26
torchinferno,multi_turn,460,852,34.48,31.07,65.55,2,30.51,1,,,57,,,,460,,,4,3281
torchinferno,multi_turn,461,853,34.94,0.00,338.92,1,2.95,1,,,57,,,,461,,,5,344
torchinferno,multi_turn,462,854,36.73,0.00,53.26,1,18.78,1,,,57,,,,462,,,6,8
torchinferno,multi_turn,463,855,51.32,0.00,67.98,1,14.71,1,,,57,,,,463,,,7,18
torchinferno,multi_turn,872,856,91.18,46.79,137.97,2,14.50,1,,,109,,,,872,,,0,1860
torchinferno,multi_turn,873,857,207.84,0.00,226.79,1,4.41,1,,,109,,,,873,,,1,5
torchinferno,multi_turn,874,858,62.23,44.14,106.37,2,18.80,1,,,109,,,,874,,,2,1496
torchinferno,multi_turn,875,859,42.87,26.97,96.81,3,30.99,0,,,109,,,,875,,,3,37.952
torchinferno,multi_turn,876,860,31.13,30.83,61.96,2,32.28,1,,,109,,,,876,,,4,2101
torchinferno,multi_turn,877,861,327.12,0.00,337.94,1,2.96,1,,,109,,,,877,,,5,19
torchinferno,multi_turn,878,862,38.52,0.00,55.31,1,18.08,1,,,109,,,,878,,,6,12
torchinferno,multi_turn,879,863,33.90,24.09,57.99,2,34.49,1,,,109,,,,879,,,7,6840
torchinferno,multi_turn,480,864,204.01,40.73,244.74,2,8.17,1,,,60,,,,480,,,0,2850
torchinferno,multi_turn,481,865,65.34,0.00,87.74,1,11.40,1,,,60,,,,481,,,1,357
torchinferno,multi_turn,482,866,41.05,0.00,63.34,1,15.79,1,,,60,,,,482,,,2,23
torchinferno,multi_turn,483,867,41.20,34.73,75.93,2,26.34,1,,,60,,,,483,,,3,3508
torchinferno,multi_turn,484,868,35.56,38.36,73.92,2,27.06,1,,,60,,,,484,,,4,3121
torchinferno,multi_turn,485,869,28.78,0.00,44.51,1,22.47,1,,,60,,,,485,,,5,165
torchinferno,multi_turn,486,870,342.90,32.76,375.66,2,5.32,1,,,60,,,,486,,,6,1800
torchinferno,multi_turn,487,871,35.99,23.70,59.69,2,33.51,1,,,60,,,,487,,,7,2465
torchinferno,multi_turn,472,872,204.76,0.00,229.06,1,4.37,1,,,59,,,,472,,,0,56
torchinferno,multi_turn,473,873,104.55,0.00,126.02,1,7.94,1,,,59,,,,473,,,1,10
torchinferno,multi_turn,474,874,43.19,0.00,59.59,1,16.78,1,,,59,,,,474,,,2,372
torchinferno,multi_turn,475,875,46.11,37.77,83.88,2,23.84,1,,,59,,,,475,,,3,3595
torchinferno,multi_turn,476,876,35.38,0.00,51.02,1,19.60,1,,,59,,,,476,,,4,33
torchinferno,multi_turn,477,877,50.86,328.53,379.39,2,5.27,1,,,59,,,,477,,,5,2178
torchinferno,multi_turn,478,878,47.47,31.36,78.83,2,25.37,1,,,59,,,,478,,,6,2088
torchinferno,multi_turn,479,879,59.02,0.00,69.05,1,14.48,1,,,59,,,,479,,,7,972
torchinferno,multi_turn,992,880,207.23,0.00,231.68,1,4.32,1,,,124,,,,992,,,0,144
torchinferno,multi_turn,993,881,39.02,0.00,62.23,1,16.07,1,,,124,,,,993,,,1,12
torchinferno,multi_turn,994,882,37.90,30.62,68.52,2,29.19,1,,,124,,,,994,,,2,1426
torchinferno,multi_turn,995,883,36.61,0.00,48.42,1,20.65,1,,,124,,,,995,,,3,252
torchinferno,multi_turn,996,884,38.23,0.00,346.94,1,2.88,1,,,124,,,,996,,,4,544
torchinferno,multi_turn,997,885,48.62,0.00,71.93,1,13.90,1,,,124,,,,997,,,5,36
torchinferno,multi_turn,998,886,28.22,0.00,41.25,1,24.24,1,,,124,,,,998,,,6,29
torchinferno,multi_turn,999,887,26.84,0.00,37.19,1,26.89,1,,,124,,,,999,,,7,918
torchinferno,multi_turn,976,888,211.03,0.00,232.55,1,4.30,1,,,122,,,,976,,,0,652
torchinferno,multi_turn,977,889,42.60,39.52,82.12,2,24.36,1,,,122,,,,977,,,1,2246
torchinferno,multi_turn,978,890,39.70,0.00,57.01,1,17.54,1,,,122,,,,978,,,2,132
torchinferno,multi_turn,979,891,30.00,0.00,44.15,1,22.65,1,,,122,,,,979,,,3,111
torchinferno,multi_turn,980,892,38.45,0.00,344.22,1,2.91,1,,,122,,,,980,,,4,17
torchinferno,multi_turn,981,893,50.47,0.00,69.02,1,14.49,1,,,122,,,,981,,,5,48
torchinferno,multi_turn,982,894,32.80,0.00,45.06,1,22.19,1,,,122,,,,982,,,6,956
torchinferno,multi_turn,983,895,27.64,0.00,38.58,1,25.92,1,,,122,,,,983,,,7,682
torchinferno,multi_turn,944,896,211.69,0.00,231.64,1,4.32,1,,,118,,,,944,,,0,587
torchinferno,multi_turn,945,897,89.64,0.00,105.31,1,9.50,1,,,118,,,,945,,,1,156
torchinferno,multi_turn,946,898,41.11,0.00,66.06,1,15.14,1,,,118,,,,946,,,2,220
torchinferno,multi_turn,947,899,35.98,0.00,53.18,1,18.80,1,,,118,,,,947,,,3,40
torchinferno,multi_turn,948,900,33.64,31.02,64.66,2,30.93,1,,,118,,,,948,,,4,5032
torchinferno,multi_turn,949,901,328.37,0.00,336.27,1,2.97,1,,,118,,,,949,,,5,520
torchinferno,multi_turn,950,902,40.48,30.33,70.81,2,28.25,1,,,118,,,,950,,,6,2300
torchinferno,multi_turn,951,903,59.61,0.00,70.75,1,14.13,1,,,118,,,,951,,,7,932
torchinferno,multi_turn,904,904,209.00,42.04,251.04,2,7.97,1,,,113,,,,904,,,0,3117
torchinferno,multi_turn,905,905,89.58,0.00,108.73,1,9.20,1,,,113,,,,905,,,1,252
torchinferno,multi_turn,906,906,39.53,45.07,84.60,2,23.64,1,,,113,,,,906,,,2,1824
torchinferno,multi_turn,907,907,38.44,39.19,77.63,2,25.76,1,,,113,,,,907,,,3,1889
torchinferno,multi_turn,908,908,31.04,32.14,63.18,2,31.66,1,,,113,,,,908,,,4,1404
torchinferno,multi_turn,909,909,36.74,316.37,353.11,2,5.66,1,,,113,,,,909,,,5,2470
